ট্রা	4388	4
র্ন	4383	3
ডু	4348	2
হ্য	4345	3
ম্ন	4325	3
দ্দি	4323	4
র্ঘ	4303	3
বৌ	4272	2
লং	4215	2
ন্তে	4208	4
কাং	4202	3
ন্সে	4198	4
র্টি	4187	4
দ্যু	4142	4
ৰ্ড	4126	3
ম্য	4123	3
ত্ৰি	4111	4
ণ্ডে	4084	4
র্দি	4076	4
র্বো	4071	4
ক্সি	4064	4
র্ভু	4059	4
ষ্ট্য	4007	5
ন্টে	3997	4
প্ল	3988	3
ক্ষ্য	3984	5
র্থা	3972	4
ৰ্যা	3969	4
স্থ্য	3948	5
ণ্ডা	3863	4
ক্ষু	3850	4
ক্রে	3850	4
ল্লি	3831	4
ষী	3804	2
ঘি	3794	2
দ্ম	3792	3
ট্র	3776	3
র্ভ	3772	3
ত্ৰা	3761	4
র্তা	3758	4
ণ্টা	3749	4
তঃ	3731	2
ড়ী	3730	3
র্দে	3723	4
ক্ষী	3699	4
ন্ধি	3691	4
ত্ন	3664	3
গৌ	3648	2
ন্ত্রি	3636	6
র্বি	3634	4
ঞ্জী	3624	4
শ্ৰ	3621	3
ঙে	3620	2
ঢ়ি	3607	3
গ্ৰে	3598	4
স্ত্র	3589	5
ক্লি	3576	4
টিং	3558	3
ন্দে	3541	4
ণ্ঠ	3521	3
ষ্ণু	3513	4
ৰ্মী	3490	4
:	3484	1
ল্ম	3468	3
ব্ৰি	3467	4
দ্যো	3462	4
ম্ভা	3449	4
র্ধ	3445	3
নৌ	3420	2
ষ্টে	3420	4
ঝে	3409	2
ঘু	3397	2
ন্তঃ	3397	4
ব্ৰু	3373	4
য়্যা	3365	5
স্মৃ	3360	4
স্ত্রী	3345	6
চ্ছা	3344	4
ধ্ব	3316	3
ঝ	3312	1
ক্তা	3287	4
স্তৃ	3282	4
ক্সা	3278	4
ৰ্জ	3270	3
ল্লী	3267	4
ক্রো	3254	4
ৰ্তি	3239	4
দ্ৰ	3237	3
সাঁ	3230	3
ন্ত্ৰী	3222	6
ট্রি	3213	4
ৰ্তী	3212	4
র্সি	3208	4
রং	3187	2
শ্লে	3173	4
ত্ত্বি	3168	6
ঙ্গি	3146	4
জ্যি	3127	4
ধ্বং	3117	4
স্ট্রে	3093	6
ল্পে	3090	4
প্লে	3083	4
কাঁ	3082	3
স্কো	3061	4
ঞ্জে	3027	4
ঢ়	3020	2
তাং	3008	3
ৰ্চ	3003	3
প্লা	2972	4
জ্যা	2971	4
র্থে	2930	4
ত্ত্বে	2911	6
চ্ছি	2910	4
র্নি	2896	4
ন্দ্রী	2891	6
খ্ৰী	2862	4
ৰ্ট	2851	3
দ্ব	2843	3
্	2841	1
চ্চা	2820	4
ঘূ	2813	2
ন্ত্রে	2811	6
দ্ভূ	2797	4
°	2797	1
চ্ছ	2795	3
ম্বি	2786	4
ৰং	2778	2
বিং	2753	3
র্সে	2721	4
ম্প্ৰ	2717	5
য্য	2678	3
ক্সে	2678	4
স্ট্রি	2675	6
দ্রু	2667	4
চাঁ	2637	3
দাঁ	2615	3
ৰ্ভ	2610	3
র্ণা	2607	4
র্ল	2599	3
ম্ভি	2598	4
হাঁ	2593	3
স্কে	2592	4
ভ্যা	2588	4
ঘে	2588	2
ত্মা	2579	4
র্ধা	2578	4
ষ্ম	2570	3
প্তি	2560	4
ঙ্কা	2556	4
ব্ল	2516	3
শূ	2514	2
ক্কা	2508	4
ফ্যা	2484	4
ৰ্ভু	2483	4
শ্বি	2482	4
বেং	2475	3
হ্নি	2467	4
দ্ভা	2466	4
র্ডে	2449	4
ট্টা	2442	4
গ্রু	2442	4
দৌ	2418	2
ৰ্য্য	2406	5
ভ্র	2401	3
ঝি	2395	2
র্টে	2384	4
ন্থা	2383	4
ৰ্থা	2357	4
ন্ব	2351	3
থু	2326	2
ক্ষ্মী	2325	6
ত্তী	2323	4
ড়ো	2315	3
ত্থা	2313	4
ট্রো	2312	4
হ্ন	2269	3
চূ	2260	2
ন্	2257	2
নূ	2248	2
ট্রে	2248	4
গ্ন	2247	3
ন্তী	2244	4
ন্দ্রে	2237	6
জ্জা	2235	4
স্ম	2230	3
ব্যাং	2229	5
ক্রী	2225	4
ন্থে	2221	4
ঙ্গো	2220	4
ঙি	2218	2
দ্রো	2208	4
ঊ	2206	1
স্ত্ৰ	2196	5
ঞ্চি	2194	4
ব্ৰা	2185	4
ধূ	2184	2
দ্রি	2175	4
শ্যা	2159	4
ৰ্মি	2147	4
দ্ৰা	2142	4
হঁ	2141	2
র্জি	2117	4
ত্নী	2116	4
হিং	2101	3
ভৃ	2090	2
র্তে	2089	4
মিং	2082	3
ল্ল	2068	3
ফ্রে	2062	4
ক্ৰা	2056	4
ব্দু	2049	4
র্না	2049	4
য়ং	2043	3
র্তু	2034	4
ল্ট	2034	3
স্ট্যা	2030	6
ল্	2026	2
র্গা	2013	4
ন্ধে	2011	4
য়াং	2002	4
ন্নি	1996	4
র্ণি	1993	4
থো	1990	2
ঠ্য	1977	3
ন্মু	1966	4
ব্রে	1964	4
ক্ৰী	1962	4
পৌঁ	1956	3
র্জে	1938	4
ক্ষাং	1919	5
খুঁ	1912	3
র্ভা	1911	4
ণ্টি	1906	4
রিং	1895	3
র্গে	1892	4
নঃ	1884	2
