शः	8280	2
हू	8268	2
सौ	8214	2
बौ	8174	2
र्ज	8099	3
र्ध	8094	3
खं	8052	2
गौ	8021	2
फी	7991	2
डॉ	7967	2
स्त्री	7963	6
र्था	7960	4
द्	7935	2
र्ट	7932	3
ङ्ख्या	7927	6
ठे	7924	2
म्भ	7819	3
प्रो	7818	4
)	7818	1
र्यं	7809	4
हं	7770	2
क्य	7730	3
त्रं	7566	4
र्णा	7560	4
ष्टा	7488	4
बॉ	7417	2
योः	7403	3
”	7395	1
ङ्गा	7393	4
न्तः	7348	4
स्क	7339	3
लू	7329	2
“	7327	1
बां	7284	3
गः	7215	2
त्यू	7103	4
/	7102	1
स्रो	7083	4
न्यू	7042	4
चो	7023	2
धू	7017	2
पौ	7001	2
ष्ट्रि	6999	6
न्ने	6988	4
श्वा	6980	4
ठि	6973	2
(	6946	1
नौ	6931	2
वीं	6853	3
ल्य	6787	3
तिः	6775	3
कौ	6774	2
न्दु	6756	4
नू	6739	2
पां	6734	3
तौ	6688	2
शां	6688	3
हुँ	6664	3
त्मा	6657	4
थ्वी	6646	4
लै	6611	2
णु	6571	2
प्य	6529	3
लिं	6489	3
न्ना	6488	4
फ्नो	6486	4
म्मा	6473	4
र्वी	6465	4
स्र	6455	3
र्स	6452	3
फो	6422	2
र्थि	6393	4
त्का	6367	4
मुं	6313	3
द्वी	6278	4
ज्यो	6252	4
गै	6247	2
ज़ि	6236	3
र्ता	6221	4
गू	6216	2
त्वे	6125	4
र्दे	6110	4
फ़	6105	2
त्ती	6044	4
र्षा	6015	4
ब्ध	5999	3
क्री	5998	4
1	5945	1
बू	5937	2
सें	5901	3
खें	5881	3
क्टू	5873	4
ढी	5859	2
ष्ट्रा	5836	6
भ्य	5802	3
ल्हा	5799	4
॰	5792	1
स्याः	5788	5
क्तू	5780	4
षः	5774	2
म्या	5772	4
श्लो	5763	4
तुं	5759	3
र्धा	5736	4
श्चा	5732	4
तों	5730	3
फू	5715	2
क्ता	5706	4
तै	5682	2
त्त्वा	5678	6
ण्य	5656	3
भ्यः	5626	4
जं	5601	2
ल्	5597	2
र्थं	5591	4
थो	5585	2
क्	5563	2
ग्य	5562	3
ञ्चा	5553	4
त्रों	5549	5
णः	5540	2
उं	5534	2
न्ता	5532	4
क्ट	5491	3
र्छ	5440	3
द्व	5425	3
स्टे	5419	4
डु	5410	2
त्सा	5368	4
ल्ल	5359	3
व्हा	5358	4
फै	5353	2
क्रा	5324	4
दः	5298	2
:	5278	1
वां	5272	3
ग्रं	5267	4
'	5198	1
गाँ	5192	3
च्छा	5134	4
थ्य	5107	3
र्गा	5095	4
न्त्री	5080	6
ञ्ज	5055	3
र्षि	5048	4
न्थ	5019	3
क्षी	4970	4
स्ट्रे	4966	6
न्धः	4948	4
नृ	4947	2
णों	4943	3
न्दू	4940	4
व्र	4938	3
ष्ठा	4928	4
ब्दी	4908	4
र्फ	4873	3
र्वो	4871	4
र्जा	4842	4
न्धि	4800	4
ङ्का	4796	4
र्थः	4772	4
र्ती	4752	4
क्ल	4745	3
विं	4738	3
ध्व	4693	3
हृ	4689	2
भ्या	4689	4
न्मा	4666	4
टु	4630	2
