"	1364	1
จ๊	1349	2
–	1341	1
หุ	1306	2
กี้	1295	3
นึ	1285	2
ข์	1264	2
ษุ	1263	2
จิ้	1244	3
ดึ	1229	2
ฟื้	1226	3
จ์	1224	2
บื้	1193	3
ค่ำ	1187	3
ช็	1182	2
ล้ำ	1164	3
ฝี	1163	2
)	1151	1
อี้	1137	3
ต๊	1118	2
มุ่	1106	3
ชี้	1100	3
ถ้ำ	1095	3
๐	1085	1
ฟ่	1076	2
ดี้	1070	3
ผื	1069	2
บี่	1069	3
ขี้	1062	3
ปี่	1060	3
๔	1055	1
บึ	1045	2
ทื	1034	2
ดื่	1028	3
ฝ้	1012	2
ค็	1008	2
ลิ้	1008	3
ชี่	1007	3
ลั่	1007	3
ติ์	1004	3
จื	994	2
พุ่	989	3
วู	957	2
ณั	950	2
ปั้	943	3
ปู่	936	3
๓	928	1
กึ่	919	3
ซ้ำ	903	3
ฐิ	895	2
ป๊	891	2
บี้	884	3
ตุ้	864	3
ญ้	846	2
ขื่	846	3
ตู้	828	3
ลื้	828	3
ต๋	809	2
ผู	808	2
ญ์	802	2
นิ่	799	3
จิ๋	796	3
ขิ	794	2
ถี่	790	3
อ๊	789	2
ป๋	778	2
งั	766	2
ฝู	766	2
ตุ๊	753	3
กุ้	746	3
ฬิ	744	2
ฮุ	714	2
อู่	700	3
ตื	698	2
กิ้	694	3
ยิ้	683	3
ซิ่	666	3
:	666	1
ซื่	666	3
รื้	650	3
๙	649	1
อื้	642	3
อุ่	641	3
หฺ	636	2
ฮู	635	2
วี่	626	3
‎	624	1
ฮั่	600	3
๖	590	1
ผึ้	585	3
กู้	576	3
ตฺ	576	2
จ๋	570	2
พึ่	569	3
ถั่	566	3
ฉุ	565	2
งื่	561	3
กั้	549	3
รุ๊	543	3
ก๋	536	2
ยุ่	534	3
คั่	532	3
จี้	532	3
ปิ่	526	3
ฮ็	510	2
ง้	503	2
หี	500	2
ณู	496	2
ฮ้	489	2
ฆั	489	2
ติ้	488	3
ปี้	483	3
มิ่	478	3
๘	477	1
ขี่	474	3
ชื	474	2
ฐี	465	2
ตื่	462	3
งี	459	2
อ๋	459	2
๗	455	1
บ๊	453	2
ภู่	439	3
บุ๊	435	3
ยำ	433	2
ยั้	428	3
มึ	417	2
รุ้	415	3
พี้	406	3
อึ	402	2
บิ๊	395	3
นฺ	394	2
กั่	380	3
วุ่	377	3
’	375	1
งื	375	2
พึ	372	2
สี้	372	3
ยั่	370	3
ๅ	367	1
มฺ	366	2
ซื	366	2
บ์	364	2
ฝุ่	362	3
ริ้	359	3
สฺ	357	2
ตั๋	355	3
‘	348	1
งุ	348	2
ร่ำ	345	3
จู่	344	3
รี้	340	3
อุ้	338	3
ซุ้	335	3
บิ้	333	3
ปั่	333	3
ธำ	332	2
ม่ำ	327	3
ดิ้	315	3
ฟ็	312	2
บื	311	2
ลู่	311	3
ซี้	310	3
กู่	310	3
สุ่	306	3
ขื	302	2
ซั่	301	3
ภุ	298	2
อิ่	293	3
ชุ่	292	3
อู๋	290	3
อี่	288	3
ฒ่	286	2
ชู้	283	3
ปิ้	277	3
อี๋	269	3
ฟื	265	2
ตุ่	264	3
ญู	263	2
จั่	261	3
พำ	259	2
คึ	258	2
ฑี	256	2
ตี๋	249	3
จื่	249	3
ดั่	247	3
'	247	1
ฟี่	245	3
กึ	244	2
ธู	236	2
ดู่	235	3
จิ่	233	3
จื้	233	3
ญฺ	230	2
จื๊	229	3
ฉ่	228	2
ฑู	225	2
กฺ	225	2
ฟื่	224	3
ส็	224	2
ว่ำ	214	3
ฌิ	212	2
มั้	210	3
ซึ้	209	3
ผุ	209	2
คี่	208	3
อึ้	207	3
×	206	1
จี่	205	3
ฆ้	205	2
อั้	205	3
ซู่	203	3
คิ้	203	3
งำ	202	2
อ์	201	2
มิ้	201	3
ปุ๋	199	3
ผื่	198	3
อี๊	196	3
ค้ำ	195	3
ดิ่	193	3
ขำ	190	2
ตื้	190	3
จี๋	189	3
ติ๊	189	3
ถื่	187	3
|	185	1
ซุ่	183	3
บื่	182	3
ยื้	181	3
ทฺ	177	2
หี้	177	3
ฌ็	176	2
จี๊	172	3
ณฺ	170	2
ขู่	169	3
กุ่	169	3
งิ้	167	3
ติ่	167	3
งุ่	166	3
ฏี	164	2
ชิ่	163	3
ฎ์	162	2
หิ่	162	3
ลุ้	160	3
ยฺ	159	2
ฃ	158	1
ฝิ่	157	3
ฅ	157	1
ปั๊	157	3
จฺ	154	2
ย่ำ	154	3
ฝื	153	2
ซำ	149	2
กิ๊	148	3
อิ้	147	3
คี้	147	3
ทู้	144	3
ฮื	144	2
ดื้	144	3
กั๋	143	3
[	143	1
ผู่	143	3
ปื้	143	3
ย้ำ	142	3
—	140	1
ฉื่	138	3
ฌี	137	2
ล่ำ	137	3
หึ	137	2
ด๊	135	2
ช้ำ	134	3
วู่	134	3
ฌั	133	2
ฌู	132	2
บู่	129	3
+	128	1
ฮฺ	128	2
ตั๊	125	3
ล๊	124	2
จุ้	124	3
ฮึ	123	2
ฉิ่	123	3
พู่	121	3
ขึ	120	2
ตี่	120	3
อื	120	2
ปู้	118	3
…	117	1
กี๋	117	3
งั่	117	3
วั่	116	3
ฮุ่	116	3
งี่	114	3
รฺ	114	2
งฺ	113	2
พฺ	112	2
บู๊	111	3
ฏ์	109	2
กื้	108	3
ญี	107	2
หื	107	2
ผ็	106	2
กี๊	105	3
ขุ่	105	3
มื้	105	3
จั๊	105	3
วี้	105	3
ภ้	104	2
ปิ๊	103	3
บุ้	101	3
ฉื	101	2
ฉ้	100	2
บั๊	99	3
หั่	99	3
ฬุ	99	2
กู๊	98	3
ขู	98	2
ร๊	98	2
ยี้	98	3
วู้	98	3
ปี๊	96	3
ฎิ	95	2
จิ๊	94	3
•	93	1
ฮี้	91	3
อิ๋	91	3
ลุ๊	91	3
ปึ	90	2
ดี๋	90	3
ปุ้	90	3
ธ่	90	2
รู่	88	3
รู๊	88	3
ฟู่	88	3
ด๋	88	2
ฑั	87	2
หู้	87	3
ฉ่ำ	85	3
วิ๋	85	3
กั๊	84	3
ว๊	84	2
คั้	83	3
งี้	83	3
ปฺ	81	2
วุ้	81	3
ลั้	80	3
หี่	80	3
ตั่	79	3
นํ้	79	3
หิ้	79	3
อึ๊	78	3
ฆิ	78	2
มิ์	78	3
ง็	77	2
บ๋	76	2
อิ๊	75	3
ปุ๊	75	3
จั๋	75	3
นํ	73	2
อู้	73	3
ลั๊	72	3
อฺ	72	2
]	72	1
วิ้	71	3
ทึ่	71	3
ฮู้	71	3
ชฺ	70	2
ทุ้	70	3
ฎิ์	69	3
ฟุ้	69	3
บุ่	69	3
จั้	67	3
กุ๊	66	3
ฑฺ	66	2
ว๋	65	2
ตุ๋	65	3
อึ่	64	3
รํ	63	2
คู้	63	3
จุ๊	63	3
ซิ้	63	3
นุ้	62	3
งุ้	61	3
ปื่	61	3
ฦ	61	1
ตํ	60	2
ยุ้	59	3
ฑุ	59	2
สํ	59	2
ทิ่	59	3
ซฺ	58	2
ญุ	58	2
ดิ๊	57	3
ฉี่	57	3
ดุ๊	55	3
คฺ	55	2
ฉู่	55	3
มุ้	55	3
หู่	55	3
กิ๋	55	3
ติ๋	55	3
จู้	54	3
ฏฺ	54	2
ตึ๊	54	3
บุ๋	52	3
ดุ์	51	3
ท๊	51	2
ปั๋	51	3
ดั๊	50	3
น่ำ	50	3
จุ่	50	3
ก่ำ	50	3
น๊	49	2
อุ๊	49	3
ฮุ้	48	3
พั้	48	3
ลฺ	48	2
ตู่	48	3
วื	47	2
มี้	46	3
ตี๊	46	3
จึ่	46	3
ห่ำ	46	3
ฟู้	45	3
บั่	45	3
°	45	1
=	43	1
ริ๊	43	3
%	42	1
ฮั้	42	3
!	41	1
ฎุ	41	2
พู้	40	3
ฟั่	40	3
ฬ่	39	2
ฆี่	38	3
ส่ำ	38	3
ซ๊	38	2
ฝั้	38	3
²	38	1
วํ	38	2
ฟุ่	37	3
ฉู	37	2
อํ	36	2
ฉิ้	35	3
นู่	35	3
ง์	34	2
ฬั	34	2
ฬี	34	2
บิ่	33	3
ศ็	33	2
จ้ำ	33	3
คิ๊	33	3
ม๊	33	2
ดุ้	32	3
บึ้	32	3
ฆู	32	2
งั้	32	3
จื๋	32	3
อู๊	32	3
อั๋	32	3
มํ	31	2
คิ่	31	3
ทํ	31	2
พั่	30	3
วี๋	30	3
#	30	1
ปิ๋	30	3
กุ๋	30	3
ฮื้	29	3
ชู่	29	3
อั๊	28	3
วึ	28	2
ค๊	27	2
พิ้	27	3
;	27	1
ฮู่	27	3
ลู้	26	3
นุ๊	26	3
?	26	1
<	26	1
ผึ่	25	3
ขิ่	25	3
ริ์	25	3
®	25	1
จุ๋	24	3
บู้	24	3
จํ	24	2
งื้	24	3
วั้	24	3
กํ	24	2
อ่ำ	23	3
ต๋ำ	23	3
้	22	1
ยู้	22	3
วฺ	22	2
กู๋	22	3
ช๊	22	2
มี๊	22	3
ธ์ุ	22	3
ฉฺ	22	2
กึ๋	22	3
หื้	22	3
ยํ	21	2
ฝู่	21	3
๏	21	1
~	21	1
ฟี้	21	3
ทื่	21	3
ช่ำ	21	3
ลํ	21	2
ฉุ่	20	3
ทู่	20	3
ฌุ	20	2
ทุ์	20	3
ฟิ่	20	3
ผุ้	20	3
ฐั	20	2
ฮำ	19	2
ชึ่	19	3
ธฺ	19	2
ธึ	18	2
ปำ	18	2
ตึ้	18	3
อุ๋	18	3
ร๋	18	2
ฌ์	17	2
รี๊	17	3
ซี๊	17	3
ก้ำ	17	3
คุ่	17	3
่	16	1
ชึ	16	2
ษฺ	16	2
หำ	16	2
รึ้	16	3
ลี๊	16	3
ถำ	16	2
นึ้	15	3
ลึ่	15	3
วู๊	15	3
³	15	1
ขฺ	15	2
ปี๋	15	3
_	15	1
ฉ์	15	2
อั่	15	3
○	15	1
ที้	14	3
จู๋	14	3
ฆี	14	2
ฏั	14	2
ถี้	14	3
บี๊	14	3
ง๊	14	2
คํ	14	2
ดู๋	14	3
ธี่	14	3
†	14	1
จู๊	14	3
จึ๊	14	3
พั๊	14	3
ด้ำ	14	3
ปํ	13	2
ณํ	13	2
ดึ๊	13	3
พุ้	13	3
นู้	13	3
ฝิ	13	2
น้ํ	13	3
ถู่	13	3
งิ่	13	3
&	13	1
ชึ้	12	3
ฮื่	12	3
ฮ๊	12	2
ั	12	1
ย๊	12	2
−	12	1
ดํ	12	2
ฃ้	12	2
มำ	12	2
สุ้	12	3
ลิ๊	12	3
ฮิ้	11	3
ตึ๋	11	3
ถิ์	11	3
ฝื่	11	3
๚	11	1
￼	11	1
ห้ำ	11	3
ตึ่	11	3
บฺ	11	2
ญ็	11	2
หํ	10	2
ขํ	10	2
ซั้	10	3
ขึ่	10	3
ฆุ	10	2
มู้	10	3
ศฺ	10	2
ตื๊	9	3
ฏู	9	2
ดึ๋	9	3
ฌื	9	2
☆	9	1
ร้ำ	9	3
ภฺ	9	2
ฅำ	9	2
งึ	8	2
์	8	1
ยู๋	8	3
ฌึ	8	2
ถิ้	8	3
ฏ็	8	2
จึ๋	8	3
ฃุ	8	2
ญ๋	8	2
ขุ้	8	3
ถุ์	8	3
ฎึ	8	2
ล๋	8	2
สั๊	8	3
ทึ้	8	3
ธํ	8	2
ดุ่	8	3
หึ่	8	3
ชิ๊	8	3
ำ	7	1
ญิ้	7	3
๛	7	1
>	7	1
ปื๋	7	3
ปึ้	7	3
฿	7	1
）	7	1
′	7	1
จึ้	7	3
คุ์	7	3
ปู๋	7	3
ฉื้	7	3
ฅ่ำ	7	3
มึ้	7	3
{	7	1
ปู๊	7	3
ขั่	7	3
ก๊ำ	7	3
ปึ่	7	3
○่	7	2
ห๎	7	2
ชุ้	6	3
ขิ้	6	3
ณื	6	2
็	6	1
ฎู	6	2
（	6	1
ฎ็	6	2
ี	6	1
งู้	6	3
ฉำ	6	2
ดี๊	6	3
บิ๋	6	3
วี๊	6	3
}	6	1
ฮี่	6	3
ธึ่	6	3
พํ	6	2
ถึ่	6	3
ซํ	6	2
ยึ๋	6	3
หั้	6	3
บี๋	6	3
ฏึ	6	2
；	6	1
ผิ่	6	3
ส๎	6	2
ิ	5	1
ํ	5	1
ุ	5	1
ฺ	5	1
ลิ์	5	3
ป็๋	5	3
ญื	5	2
ดู๊	5	3
ฃั	5	2
ศุ์	5	3
*	5	1
ญ๊	5	2
ฟ๊	5	2
^	5	1
ศื	5	2
สึ่	5	3
วำ	5	2
ผึ	5	2
ต๊ำ	5	3
ฉึ่	5	3
·	5	1
ฐุ	5	2
@	5	1
ญํ	5	2
ยี๊	4	3
ฮึ่	4	3
–ี	4	2
–ื	4	2
ู	4	1
ป่ำ	4	3
ญิ่	4	3
ลู๊	4	3
ดฺ	4	2
บึ๊	4	3
・	4	1
ด่ำ	4	3
ฉั่	4	3
ตู๋	4	3
กึ้	4	3
ฏิ์	4	3
คื่	4	3
ฟู๊	4	3
！	4	1
ย๋	4	2
ก๋ำ	4	3
ดิ๋	4	3
รื๋	4	3
ฉฺ่	4	3
ตํ่	4	3
ษู	4	2
ฆ็	4	2
ผิ้	4	3
\	4	1
ยี๋	4	3
มึ่	4	3
ซิ๊	4	3
า่	4	2
─	4	1
ภุ้	4	3
อ๎	4	2
―	4	1
ฉั้	3	3
ค๋	3	2
น๋	3	2
­	3	1
ถ็	3	2
ฮั๊	3	3
ฟึ	3	2
คํ่	3	3
งู่	3	3
จ๎	3	2
รฺ์	3	3
ฮี๊	3	3
ธฺ์	3	3
ผั่	3	3
	3	1
ณึ	3	2
ฝุ	3	2
ฒ์	3	2
ซู้	3	3
ณ่	3	2
ฃ๋	3	2
ฅื	3	2
ฅิ	3	2
ผำ	3	2
ศ่	3	2
ทื้	3	3
ดึ่	3	3
งึ่	3	3
มั๊	3	3
ฏุ	3	2
ขื้	3	3
ฟั้	3	3
บื๋	3	3
↓	3	1
0ํ	3	2
สู์	3	3
ผี่	3	3
กึ๊	3	3
ฌ้	3	2
ฮึ้	3	3
ตื๋	3	3
คึ่	3	3
ฝิ้	3	3
สุ์	3	3
ฒื	3	2
ธื	3	2
ดื๋	3	3
ถํ้	3	3
ฎ๊	3	2
ปึ๋	3	3
นู๋	3	3
ปื๊	3	3
ถํ	3	2
	3	1
ฐู	3	2
●้	3	2
วั๋	3	3
▪︎	3	2
ถั้	3	3
คี๊	3	3
–ิ	3	2
ก๎	3	2
◌๋	3	2
คั๋	3	3
ชู๊	3	3
นั๊	3	3
ลี๋	3	3
ฉึ	3	2
มู๋	3	3
ฟฺ	2	2
ซุ๊	2	3
¹	2	1
๋	2	1
๎	2	1
ฏุ่	2	3
ทู๊	2	3
หฺ์	2	3
รู็	2	3
เ่	2	2
ฎฺ	2	2
¢	2	1
รี๋	2	3
ด๎	2	2
พู๊	2	3
ฝู้	2	3
：	2	1
ถุ่	2	3
มุ๋	2	3
ธ็	2	2
ี่	2	2
บู๋	2	3
ตู๊	2	3
ฃึ๋	2	3
ฃึ้	2	3
ฃี	2	2
ฃิ	2	2
ฅุ๋	2	3
↵	2	1
ฬฺ	2	2
ชุ์	2	3
」	2	1
ฒั	2	2
ชํ	2	2
ภึ	2	2
หั๋	2	3
ญุ่	2	3
ฆื	2	2
ยฺู	2	3
หึ้	2	3
ื	2	1
รุ๋	2	3
ริ๋	2	3
ท่ี	2	3
วึ่	2	3
½	2	1
ศึ่	2	3
ชฺ่	2	3
ขฺ่	2	3
˝	2	1
ตุํ	2	3
ฝุ้	2	3
ณ็	2	2
ลึ๊	2	3
ตั้้	2	4
ึ	2	1
ยุุ	2	3
ม้ำ	2	3
พึ้	2	3
วื้	2	3
ธิ่	2	3
ญู่	2	3
ข๊	2	2
‬	2	1
ฒี	2	2
ศํ	2	2
ฎั	2	2
ที่่	2	4
ที๋	2	3
มิ๋	2	3
ง้ำ	2	3
ปึ๊	2	3
ดึ้	2	3
ที่ำ	2	4
วั๊	2	3
งี๋	2	3
มุ๊	2	3
ปฺ์	2	3
วื่	2	3
ฮุ๊	2	3
วฺ่	2	3
●	2	1
┘	2	1
ธี้	2	3
ฃื่	2	3
ซ็่	2	3
กื๋	2	3
รู๋	2	3
ง็๋	2	3
ดู้	2	3
ห็๋	2	3
งี๊	2	3
ถึ๊	2	3
นี๊	2	3
หี๊	2	3
ฤิ	2	2
◌์	2	2
รั๊	2	3
มิ๊	2	3
ฮิ่	2	3
หื่	2	3
–็	2	2
ฟิ้	2	3
ข๎	2	2
ซํ้	2	3
ญิ๋	2	3
？	2	1
ฒึ	2	2
ญึ่	2	3
ฉู้	2	3
มู๊	2	3
มํ่	2	3
ซี๋	2	3
สี๋	2	3
ผี๋	2	3
ยุ๊	2	3
◦	2	1
ก็่	2	3
นู๊	2	3
 	2	1
ท่ำ	1	3
ต้ั	1	3
๊	1	1
ห๋	1	2
จ͡	1	2
ก͡	1	2
ช้้	1	3
。	1	1
ื่	1	2
ม่ื่	1	4
ก์์	1	3
ทั้้	1	4
ลํ้	1	3
ดัั	1	3
ร่่	1	3
ท๎	1	2
รัั	1	3
วิ์	1	3
»	1	1
ตัั้	1	4
จั์	1	3
ฃำ	1	2
ฅ้	1	2
ฅ่	1	2
ะิ	1	2
	1	1
	1	1
ฆํ	1	2
ส์์	1	3
ผฺ	1	2
ๆ่	1	2
۝	1	1
กฺื	1	3
รฺู	1	3
นั้ั	1	4
ศ้	1	2
,ฺ	1	2
รู้่	1	4
เิ	1	2
กฺ๋	1	3
กํ๋	1	3
ภำ	1	2
ผู็	1	3
ก้ั	1	3
ท้ั	1	3
ส่ั	1	3
£	1	1
﻿	1	1
ั้	1	2
บืั	1	3
ซ๋	1	2
	1	1
ถัั	1	3
รีื่	1	4
ผ์	1	2
ซฺ่	1	3
)ิ	1	2
ป๋ำ	1	3
♪	1	1
ภํ	1	2
โ๋	1	2
∞	1	1
โ่	1	2
นิ์	1	3
ซ่ำ	1	3
จ๋ำ	1	3
ฐำ	1	2
"ี	1	2
คำ้	1	3
	1	1
	1	1
	1	1
บํ	1	2
ต๎	1	2
ล๎	1	2
ต้ำ	1	3
6่	1	2
